"_date","station","lng_type","time_group","ke","oal"
2022-01-20,ICN,FR,DN,2,0
2022-01-20,ICN,FR,LN,3,0
2022-01-20,ICN,MR,BK,13,0
2022-01-20,ICN,MR,DN,12,0
2022-01-20,ICN,MR,LN,16,1
2022-01-20,ICN,PR,BK,103,30
2022-01-20,ICN,PR,DN,68,17
2022-01-20,ICN,PR,LN,136,13
2022-01-21,ICN,FR,BK,2,0
2022-01-21,ICN,FR,LN,5,0
2022-01-21,ICN,MR,BK,8,0
2022-01-21,ICN,MR,DN,13,0
2022-01-21,ICN,MR,LN,12,0
2022-01-21,ICN,PR,BK,188,21
2022-01-21,ICN,PR,DN,74,0
2022-01-21,ICN,PR,LN,138,12
2022-01-22,ICN,FR,BK,4,0
2022-01-22,ICN,FR,DN,3,0
2022-01-22,ICN,FR,LN,3,0
2022-01-22,ICN,MR,BK,12,1
2022-01-22,ICN,MR,DN,7,0
2022-01-22,ICN,MR,LN,5,0
2022-01-22,ICN,PR,BK,127,47
2022-01-22,ICN,PR,DN,81,15
2022-01-22,ICN,PR,LN,109,16
2022-01-23,ICN,FR,BK,2,0
2022-01-23,ICN,FR,LN,4,0
2022-01-23,ICN,MR,BK,15,0
2022-01-23,ICN,MR,DN,7,0
2022-01-23,ICN,MR,LN,15,0
2022-01-23,ICN,PR,BK,204,18
2022-01-23,ICN,PR,DN,91,9
2022-01-23,ICN,PR,LN,114,12
2022-01-24,ICN,FR,BK,5,0
2022-01-24,ICN,FR,DN,2,0
2022-01-24,ICN,MR,BK,9,0
2022-01-24,ICN,MR,DN,3,0
2022-01-24,ICN,MR,LN,8,0
2022-01-24,ICN,PR,BK,102,32
2022-01-24,ICN,PR,DN,45,0
2022-01-24,ICN,PR,LN,111,0
2022-01-25,ICN,FR,BK,2,0
2022-01-25,ICN,FR,DN,2,0
2022-01-25,ICN,FR,LN,1,0
2022-01-25,ICN,MR,BK,7,0
2022-01-25,ICN,MR,DN,11,0
2022-01-25,ICN,MR,LN,3,0
2022-01-25,ICN,PR,BK,87,1
2022-01-25,ICN,PR,DN,95,21
2022-01-25,ICN,PR,LN,86,25
2022-01-26,ICN,FR,BK,5,0
2022-01-26,ICN,FR,DN,3,0
2022-01-26,ICN,FR,LN,1,0
2022-01-26,ICN,MR,BK,14,0
2022-01-26,ICN,MR,DN,7,0
2022-01-26,ICN,MR,LN,9,0
2022-01-26,ICN,PR,BK,217,0
2022-01-26,ICN,PR,DN,80,0
2022-01-26,ICN,PR,LN,135,2
2022-01-27,ICN,FR,BK,1,0
2022-01-27,ICN,FR,DN,2,0
2022-01-27,ICN,MR,BK,5,0
2022-01-27,ICN,MR,DN,17,0
2022-01-27,ICN,MR,LN,14,0
2022-01-27,ICN,PR,BK,117,39
2022-01-27,ICN,PR,DN,66,34
2022-01-27,ICN,PR,LN,142,21
2022-01-28,ICN,FR,BK,1,0
2022-01-28,ICN,FR,DN,2,0
2022-01-28,ICN,FR,LN,1,0
2022-01-28,ICN,MR,BK,24,0
2022-01-28,ICN,MR,DN,17,0
2022-01-28,ICN,MR,LN,26,0
2022-01-28,ICN,PR,BK,139,22
2022-01-28,ICN,PR,DN,59,4
2022-01-28,ICN,PR,LN,136,13
2022-01-29,ICN,FR,DN,1,0
2022-01-29,ICN,FR,LN,6,0
2022-01-29,ICN,MR,BK,10,0
2022-01-29,ICN,MR,DN,5,0
2022-01-29,ICN,MR,LN,11,0
2022-01-29,ICN,PR,BK,79,46
2022-01-29,ICN,PR,DN,79,4
2022-01-29,ICN,PR,LN,155,0
2022-01-30,ICN,FR,BK,6,0
2022-01-30,ICN,FR,DN,1,0
2022-01-30,ICN,FR,LN,1,0
2022-01-30,ICN,MR,BK,29,0
2022-01-30,ICN,MR,DN,6,0
2022-01-30,ICN,MR,LN,11,0
2022-01-30,ICN,PR,BK,194,6
2022-01-30,ICN,PR,DN,90,10
2022-01-30,ICN,PR,LN,89,26
2022-01-31,ICN,FR,LN,3,0
2022-01-31,ICN,MR,BK,23,0
2022-01-31,ICN,MR,DN,4,0
2022-01-31,ICN,MR,LN,8,0
2022-01-31,ICN,PR,BK,87,30
2022-01-31,ICN,PR,DN,21,0
2022-01-31,ICN,PR,LN,78,0
2022-02-01,ICN,FR,BK,2,0
2022-02-01,ICN,MR,BK,5,0
2022-02-01,ICN,MR,DN,4,0
2022-02-01,ICN,MR,LN,2,0
2022-02-01,ICN,PR,BK,27,1
2022-02-01,ICN,PR,DN,59,9
2022-02-01,ICN,PR,LN,43,6
2022-02-02,ICN,FR,BK,1,0
2022-02-02,ICN,MR,BK,16,0
2022-02-02,ICN,MR,DN,5,0
2022-02-02,ICN,MR,LN,4,0
2022-02-02,ICN,PR,BK,99,0
2022-02-02,ICN,PR,DN,49,0
2022-02-02,ICN,PR,LN,42,0
2022-02-03,ICN,MR,BK,5,0
2022-02-03,ICN,MR,DN,7,0
2022-02-03,ICN,MR,LN,7,0
2022-02-03,ICN,PR,BK,71,29
2022-02-03,ICN,PR,DN,40,18
2022-02-03,ICN,PR,LN,102,9
2022-02-04,ICN,FR,BK,1,0
2022-02-04,ICN,FR,DN,2,0
2022-02-04,ICN,MR,BK,17,0
2022-02-04,ICN,MR,DN,19,0
2022-02-04,ICN,MR,LN,8,1
2022-02-04,ICN,PR,BK,98,24
2022-02-04,ICN,PR,DN,47,3
2022-02-04,ICN,PR,LN,86,10
2022-02-05,ICN,FR,BK,3,0
2022-02-05,ICN,MR,BK,3,0
2022-02-05,ICN,MR,DN,9,0
2022-02-05,ICN,MR,LN,22,0
2022-02-05,ICN,PR,BK,121,32
2022-02-05,ICN,PR,DN,69,12
2022-02-05,ICN,PR,LN,123,2
2022-02-06,ICN,FR,BK,5,0
2022-02-06,ICN,MR,BK,3,0
2022-02-06,ICN,MR,DN,14,0
2022-02-06,ICN,MR,LN,6,0
2022-02-06,ICN,PR,BK,117,24
2022-02-06,ICN,PR,DN,59,18
2022-02-06,ICN,PR,LN,114,16
2022-02-07,ICN,FR,BK,4,0
2022-02-07,ICN,FR,DN,2,0
2022-02-07,ICN,FR,LN,4,0
2022-02-07,ICN,MR,BK,6,0
2022-02-07,ICN,MR,DN,6,0
2022-02-07,ICN,MR,LN,16,0
2022-02-07,ICN,PR,BK,106,21
2022-02-07,ICN,PR,DN,36,0
2022-02-07,ICN,PR,LN,131,0
2022-02-08,ICN,FR,BK,3,0
2022-02-08,ICN,FR,LN,3,0
2022-02-08,ICN,MR,BK,11,0
2022-02-08,ICN,MR,DN,12,0
2022-02-08,ICN,MR,LN,5,0
2022-02-08,ICN,PR,BK,70,1
2022-02-08,ICN,PR,DN,103,17
2022-02-08,ICN,PR,LN,108,23
2022-02-09,ICN,FR,BK,4,0
2022-02-09,ICN,FR,DN,3,0
2022-02-09,ICN,FR,LN,3,0
2022-02-09,ICN,MR,BK,12,2
2022-02-09,ICN,MR,DN,8,0
2022-02-09,ICN,MR,LN,6,0
2022-02-09,ICN,PR,BK,134,13
2022-02-09,ICN,PR,DN,82,0
2022-02-09,ICN,PR,LN,97,0
2022-02-10,ICN,FR,BK,4,0
2022-02-10,ICN,FR,DN,3,0
2022-02-10,ICN,MR,BK,8,1
2022-02-10,ICN,MR,DN,10,0
2022-02-10,ICN,MR,LN,17,0
2022-02-10,ICN,PR,BK,117,26
2022-02-10,ICN,PR,DN,75,19
2022-02-10,ICN,PR,LN,162,12
2022-02-11,ICN,FR,BK,3,0
2022-02-11,ICN,FR,DN,1,0
2022-02-11,ICN,FR,LN,4,0
2022-02-11,ICN,MR,BK,5,0
2022-02-11,ICN,MR,DN,13,0
2022-02-11,ICN,MR,LN,17,0
2022-02-11,ICN,PR,BK,154,13
2022-02-11,ICN,PR,DN,101,3
2022-02-11,ICN,PR,LN,210,14
2022-02-12,ICN,FR,BK,5,0
2022-02-12,ICN,FR,LN,2,0
2022-02-12,ICN,MR,BK,2,0
2022-02-12,ICN,MR,DN,7,0
2022-02-12,ICN,MR,LN,16,0
2022-02-12,ICN,PR,BK,100,36
2022-02-12,ICN,PR,DN,78,9
2022-02-12,ICN,PR,LN,136,12
2022-02-13,ICN,FR,BK,3,0
2022-02-13,ICN,MR,BK,24,0
2022-02-13,ICN,MR,DN,13,0
2022-02-13,ICN,MR,LN,12,0
2022-02-13,ICN,PR,BK,125,10
2022-02-13,ICN,PR,DN,100,15
2022-02-13,ICN,PR,LN,94,15
2022-02-14,ICN,FR,BK,3,0
2022-02-14,ICN,FR,DN,1,0
2022-02-14,ICN,FR,LN,2,0
2022-02-14,ICN,MR,BK,6,0
2022-02-14,ICN,MR,LN,20,0
2022-02-14,ICN,PR,BK,89,20
2022-02-14,ICN,PR,DN,42,0
2022-02-14,ICN,PR,LN,109,1
2022-02-15,ICN,FR,BK,2,0
2022-02-15,ICN,FR,DN,2,0
2022-02-15,ICN,MR,BK,4,0
2022-02-15,ICN,MR,DN,9,0
2022-02-15,ICN,MR,LN,10,0
2022-02-15,ICN,PR,BK,74,1
2022-02-15,ICN,PR,DN,95,22
2022-02-15,ICN,PR,LN,113,15
2022-02-16,ICN,FR,BK,1,0
2022-02-16,ICN,FR,DN,2,0
2022-02-16,ICN,FR,LN,2,0
2022-02-16,ICN,MR,BK,25,0
2022-02-16,ICN,MR,DN,10,0
2022-02-16,ICN,MR,LN,4,0
2022-02-16,ICN,PR,BK,158,18
2022-02-16,ICN,PR,DN,54,0
2022-02-16,ICN,PR,LN,121,0
2022-02-17,ICN,FR,DN,3,0
2022-02-17,ICN,MR,BK,5,1
2022-02-17,ICN,MR,DN,10,0
2022-02-17,ICN,MR,LN,8,0
2022-02-17,ICN,PR,BK,97,23
2022-02-17,ICN,PR,DN,86,28
2022-02-17,ICN,PR,LN,133,19
2022-02-18,ICN,FR,BK,3,0
2022-02-18,ICN,FR,LN,2,0
2022-02-18,ICN,MR,BK,7,0
2022-02-18,ICN,MR,DN,13,0
2022-02-18,ICN,MR,LN,16,0
2022-02-18,ICN,PR,BK,112,13
2022-02-18,ICN,PR,DN,57,3
2022-02-18,ICN,PR,LN,140,12
2022-02-19,ICN,FR,BK,3,0
2022-02-19,ICN,FR,DN,2,0
2022-02-19,ICN,MR,BK,11,0
2022-02-19,ICN,MR,DN,6,0
2022-02-19,ICN,MR,LN,15,0
2022-02-19,ICN,PR,BK,103,37
2022-02-19,ICN,PR,DN,63,20
2022-02-19,ICN,PR,LN,134,6
2022-02-20,ICN,FR,BK,6,0
2022-02-20,ICN,FR,DN,2,0
2022-02-20,ICN,MR,BK,5,0
2022-02-20,ICN,MR,DN,16,0
2022-02-20,ICN,MR,LN,7,0
2022-02-20,ICN,PR,BK,148,15
2022-02-20,ICN,PR,DN,74,11
2022-02-20,ICN,PR,LN,120,14
2022-02-21,ICN,FR,BK,4,0
2022-02-21,ICN,FR,LN,4,0
2022-02-21,ICN,MR,BK,17,0
2022-02-21,ICN,MR,DN,8,0
2022-02-21,ICN,MR,LN,9,0
2022-02-21,ICN,PR,BK,105,17
2022-02-21,ICN,PR,DN,34,0
2022-02-21,ICN,PR,LN,139,2
2022-02-22,ICN,FR,BK,1,0
2022-02-22,ICN,FR,DN,2,0
2022-02-22,ICN,MR,BK,5,0
2022-02-22,ICN,MR,DN,13,0
2022-02-22,ICN,MR,LN,4,0
2022-02-22,ICN,PR,BK,60,5
2022-02-22,ICN,PR,DN,89,12
2022-02-22,ICN,PR,LN,108,27
2022-02-23,ICN,FR,BK,5,0
2022-02-23,ICN,FR,DN,1,0
2022-02-23,ICN,FR,LN,2,0
2022-02-23,ICN,MR,BK,9,0
2022-02-23,ICN,MR,DN,5,0
2022-02-23,ICN,MR,LN,10,0
2022-02-23,ICN,PR,BK,193,0
2022-02-23,ICN,PR,DN,65,0
2022-02-23,ICN,PR,LN,107,0
2022-02-24,ICN,FR,BK,2,0
2022-02-24,ICN,FR,DN,2,0
2022-02-24,ICN,MR,BK,6,0
2022-02-24,ICN,MR,DN,10,0
2022-02-24,ICN,MR,LN,15,0
2022-02-24,ICN,PR,BK,101,52
2022-02-24,ICN,PR,DN,83,37
2022-02-24,ICN,PR,LN,157,20
2022-02-25,ICN,FR,BK,6,0
2022-02-25,ICN,FR,DN,1,0
2022-02-25,ICN,FR,LN,2,0
2022-02-25,ICN,MR,BK,13,0
2022-02-25,ICN,MR,DN,3,1
2022-02-25,ICN,MR,LN,12,1
2022-02-25,ICN,PR,BK,134,10
2022-02-25,ICN,PR,DN,79,4
2022-02-25,ICN,PR,LN,186,17
2022-02-26,ICN,FR,BK,1,0
2022-02-26,ICN,FR,LN,2,0
2022-02-26,ICN,MR,BK,5,0
2022-02-26,ICN,MR,DN,15,0
2022-02-26,ICN,MR,LN,24,0
2022-02-26,ICN,PR,BK,131,53
2022-02-26,ICN,PR,DN,92,20
2022-02-26,ICN,PR,LN,198,0
2022-02-27,ICN,FR,BK,3,0
2022-02-27,ICN,FR,LN,2,0
2022-02-27,ICN,MR,BK,13,0
2022-02-27,ICN,MR,DN,10,0
2022-02-27,ICN,MR,LN,16,1
2022-02-27,ICN,PR,BK,144,13
2022-02-27,ICN,PR,DN,55,0
2022-02-27,ICN,PR,LN,127,33
2022-02-28,ICN,FR,BK,5,0
2022-02-28,ICN,FR,DN,2,0
2022-02-28,ICN,FR,LN,2,0
2022-02-28,ICN,MR,BK,6,0
2022-02-28,ICN,MR,DN,6,0
2022-02-28,ICN,MR,LN,30,0
2022-02-28,ICN,PR,BK,109,18
2022-02-28,ICN,PR,DN,57,0
2022-02-28,ICN,PR,LN,152,0
2022-03-01,ICN,FR,BK,5,0
2022-03-01,ICN,MR,BK,8,0
2022-03-01,ICN,MR,DN,12,0
2022-03-01,ICN,MR,LN,9,0
2022-03-01,ICN,PR,BK,56,16
2022-03-01,ICN,PR,DN,82,6
2022-03-01,ICN,PR,LN,106,20
2022-03-02,ICN,FR,BK,1,0
2022-03-02,ICN,FR,DN,1,0
2022-03-02,ICN,FR,LN,3,0
2022-03-02,ICN,MR,BK,13,0
2022-03-02,ICN,MR,DN,8,0
2022-03-02,ICN,MR,LN,11,0
2022-03-02,ICN,PR,BK,150,13
2022-03-02,ICN,PR,DN,51,0
2022-03-02,ICN,PR,LN,102,0
2022-03-03,ICN,FR,BK,2,0
2022-03-03,ICN,FR,DN,7,0
2022-03-03,ICN,MR,BK,7,0
2022-03-03,ICN,MR,DN,9,0
2022-03-03,ICN,MR,LN,10,0
2022-03-03,ICN,PR,BK,101,44
2022-03-03,ICN,PR,DN,99,3
2022-03-03,ICN,PR,LN,124,15
2022-03-04,ICN,FR,BK,4,0
2022-03-04,ICN,FR,DN,7,0
2022-03-04,ICN,FR,LN,2,0
2022-03-04,ICN,MR,BK,11,0
2022-03-04,ICN,MR,DN,17,0
2022-03-04,ICN,MR,LN,11,0
2022-03-04,ICN,PR,BK,118,15
2022-03-04,ICN,PR,DN,76,3
2022-03-04,ICN,PR,LN,138,26
2022-03-05,ICN,FR,BK,1,0
2022-03-05,ICN,FR,DN,1,0
2022-03-05,ICN,FR,LN,8,0
2022-03-05,ICN,MR,BK,9,0
2022-03-05,ICN,MR,DN,8,0
2022-03-05,ICN,MR,LN,15,0
2022-03-05,ICN,PR,BK,122,55
2022-03-05,ICN,PR,DN,94,0
2022-03-05,ICN,PR,LN,196,1
2022-03-06,ICN,FR,BK,4,0
2022-03-06,ICN,FR,DN,2,0
2022-03-06,ICN,FR,LN,2,0
2022-03-06,ICN,MR,BK,14,0
2022-03-06,ICN,MR,DN,14,0
2022-03-06,ICN,MR,LN,9,2
2022-03-06,ICN,PR,BK,120,28
2022-03-06,ICN,PR,DN,89,0
2022-03-06,ICN,PR,LN,119,29
2022-03-07,ICN,FR,BK,3,0
2022-03-07,ICN,FR,DN,3,0
2022-03-07,ICN,FR,LN,1,0
2022-03-07,ICN,MR,BK,13,0
2022-03-07,ICN,MR,DN,1,0
2022-03-07,ICN,MR,LN,15,0
2022-03-07,ICN,PR,BK,113,36
2022-03-07,ICN,PR,DN,37,7
2022-03-07,ICN,PR,LN,139,4
2022-03-08,ICN,FR,BK,4,0
2022-03-08,ICN,FR,DN,4,0
2022-03-08,ICN,MR,BK,18,0
2022-03-08,ICN,MR,DN,5,0
2022-03-08,ICN,MR,LN,14,0
2022-03-08,ICN,PR,BK,78,15
2022-03-08,ICN,PR,DN,106,18
2022-03-08,ICN,PR,LN,111,8
2022-03-09,ICN,FR,BK,2,0
2022-03-09,ICN,FR,DN,1,0
2022-03-09,ICN,FR,LN,4,0
2022-03-09,ICN,MR,BK,16,0
2022-03-09,ICN,MR,DN,14,0
2022-03-09,ICN,MR,LN,20,0
2022-03-09,ICN,PR,BK,178,12
2022-03-09,ICN,PR,DN,87,0
2022-03-09,ICN,PR,LN,132,0
2022-03-10,ICN,FR,BK,3,0
2022-03-10,ICN,FR,DN,1,0
2022-03-10,ICN,MR,BK,6,0
2022-03-10,ICN,MR,DN,16,0
2022-03-10,ICN,MR,LN,12,0
2022-03-10,ICN,PR,BK,103,51
2022-03-10,ICN,PR,DN,66,15
2022-03-10,ICN,PR,LN,114,16
2022-03-11,ICN,FR,BK,4,0
2022-03-11,ICN,FR,DN,3,0
2022-03-11,ICN,FR,LN,6,0
2022-03-11,ICN,MR,BK,16,0
2022-03-11,ICN,MR,DN,6,0
2022-03-11,ICN,MR,LN,11,0
2022-03-11,ICN,PR,BK,156,12
2022-03-11,ICN,PR,DN,91,2
2022-03-11,ICN,PR,LN,144,16
2022-03-12,ICN,FR,BK,1,0
2022-03-12,ICN,FR,DN,5,0
2022-03-12,ICN,FR,LN,2,0
2022-03-12,ICN,MR,BK,18,3
2022-03-12,ICN,MR,DN,9,0
2022-03-12,ICN,MR,LN,33,0
2022-03-12,ICN,PR,BK,122,58
2022-03-12,ICN,PR,DN,85,23
2022-03-12,ICN,PR,LN,159,0
2022-03-13,ICN,FR,BK,3,0
2022-03-13,ICN,FR,DN,2,0
2022-03-13,ICN,FR,LN,1,0
2022-03-13,ICN,MR,BK,20,0
2022-03-13,ICN,MR,DN,20,0
2022-03-13,ICN,MR,LN,15,0
2022-03-13,ICN,PR,BK,153,19
2022-03-13,ICN,PR,DN,88,23
2022-03-13,ICN,PR,LN,137,34
2022-03-14,ICN,FR,BK,4,0
2022-03-14,ICN,FR,DN,1,0
2022-03-14,ICN,FR,LN,5,0
2022-03-14,ICN,MR,BK,19,0
2022-03-14,ICN,MR,DN,13,0
2022-03-14,ICN,MR,LN,23,0
2022-03-14,ICN,PR,BK,111,34
2022-03-14,ICN,PR,DN,53,0
2022-03-14,ICN,PR,LN,173,3
2022-03-15,ICN,FR,BK,3,0
2022-03-15,ICN,FR,LN,1,0
2022-03-15,ICN,MR,BK,4,0
2022-03-15,ICN,MR,DN,7,0
2022-03-15,ICN,MR,LN,19,0
2022-03-15,ICN,PR,BK,83,17
2022-03-15,ICN,PR,DN,102,15
2022-03-15,ICN,PR,LN,125,18
2022-03-16,ICN,FR,BK,1,0
2022-03-16,ICN,FR,DN,1,0
2022-03-16,ICN,FR,LN,1,0
2022-03-16,ICN,MR,BK,27,1
2022-03-16,ICN,MR,DN,11,0
2022-03-16,ICN,MR,LN,13,0
2022-03-16,ICN,PR,BK,184,17
2022-03-16,ICN,PR,DN,101,0
2022-03-16,ICN,PR,LN,100,1
2022-03-17,ICN,FR,BK,3,0
2022-03-17,ICN,FR,DN,2,0
2022-03-17,ICN,MR,BK,14,0
2022-03-17,ICN,MR,DN,11,0
2022-03-17,ICN,MR,LN,6,0
2022-03-17,ICN,PR,BK,154,32
2022-03-17,ICN,PR,DN,112,34
2022-03-17,ICN,PR,LN,102,32
2022-03-18,ICN,FR,BK,3,0
2022-03-18,ICN,FR,DN,1,0
2022-03-18,ICN,FR,LN,2,0
2022-03-18,ICN,MR,BK,19,0
2022-03-18,ICN,MR,DN,7,0
2022-03-18,ICN,MR,LN,7,0
2022-03-18,ICN,PR,BK,161,11
2022-03-18,ICN,PR,DN,93,3
2022-03-18,ICN,PR,LN,161,19
2022-03-19,ICN,FR,BK,3,0
2022-03-19,ICN,FR,LN,3,0
2022-03-19,ICN,MR,BK,20,0
2022-03-19,ICN,MR,DN,14,0
2022-03-19,ICN,MR,LN,14,0
2022-03-19,ICN,PR,BK,247,47
2022-03-19,ICN,PR,DN,79,0
2022-03-19,ICN,PR,LN,109,7
2022-03-20,ICN,FR,BK,5,0
2022-03-20,ICN,FR,DN,1,0
2022-03-20,ICN,FR,LN,7,0
2022-03-20,ICN,MR,BK,24,0
2022-03-20,ICN,MR,DN,8,0
2022-03-20,ICN,MR,LN,22,0
2022-03-20,ICN,PR,BK,212,39
2022-03-20,ICN,PR,DN,90,21
2022-03-20,ICN,PR,LN,200,23
2022-03-21,ICN,FR,BK,2,0
2022-03-21,ICN,FR,DN,4,0
2022-03-21,ICN,FR,LN,4,0
2022-03-21,ICN,MR,BK,33,0
2022-03-21,ICN,MR,DN,14,0
2022-03-21,ICN,MR,LN,28,0
2022-03-21,ICN,PR,BK,222,35
2022-03-21,ICN,PR,DN,66,0
2022-03-21,ICN,PR,LN,81,4
2022-03-22,ICN,FR,BK,3,0
2022-03-22,ICN,FR,DN,1,0
2022-03-22,ICN,MR,BK,23,0
2022-03-22,ICN,MR,DN,6,0
2022-03-22,ICN,MR,LN,15,0
2022-03-22,ICN,PR,BK,104,22
2022-03-22,ICN,PR,DN,86,26
2022-03-22,ICN,PR,LN,166,18
2022-03-23,ICN,FR,BK,4,0
2022-03-23,ICN,FR,DN,2,0
2022-03-23,ICN,FR,LN,1,0
2022-03-23,ICN,MR,BK,25,0
2022-03-23,ICN,MR,DN,10,0
2022-03-23,ICN,MR,LN,18,0
2022-03-23,ICN,PR,BK,248,15
2022-03-23,ICN,PR,DN,74,1
2022-03-23,ICN,PR,LN,172,0
2022-03-24,ICN,FR,BK,4,0
2022-03-24,ICN,FR,LN,2,0
2022-03-24,ICN,MR,BK,10,0
2022-03-24,ICN,MR,DN,12,0
2022-03-24,ICN,MR,LN,12,2
2022-03-24,ICN,PR,BK,154,46
2022-03-24,ICN,PR,DN,74,26
2022-03-24,ICN,PR,LN,144,28
2022-03-25,ICN,FR,BK,1,0
2022-03-25,ICN,FR,DN,5,0
2022-03-25,ICN,FR,LN,2,0
2022-03-25,ICN,MR,BK,12,0
2022-03-25,ICN,MR,DN,7,0
2022-03-25,ICN,MR,LN,20,0
2022-03-25,ICN,PR,BK,180,9
2022-03-25,ICN,PR,DN,67,3
2022-03-25,ICN,PR,LN,172,13
2022-03-26,ICN,FR,BK,6,0
2022-03-26,ICN,FR,DN,1,0
2022-03-26,ICN,FR,LN,5,0
2022-03-26,ICN,MR,BK,23,0
2022-03-26,ICN,MR,DN,12,0
2022-03-26,ICN,MR,LN,20,0
2022-03-26,ICN,PR,BK,220,47
2022-03-26,ICN,PR,DN,86,23
2022-03-26,ICN,PR,LN,154,3
2022-03-27,ICN,FR,BK,7,0
2022-03-27,ICN,FR,DN,2,0
2022-03-27,ICN,FR,LN,3,0
2022-03-27,ICN,MR,BK,28,0
2022-03-27,ICN,MR,DN,11,0
2022-03-27,ICN,MR,LN,32,1
2022-03-27,ICN,PR,BK,236,24
2022-03-27,ICN,PR,DN,108,23
2022-03-27,ICN,PR,LN,148,48
2022-03-28,ICN,FR,BK,2,0
2022-03-28,ICN,FR,DN,4,0
2022-03-28,ICN,FR,LN,5,0
2022-03-28,ICN,MR,BK,24,0
2022-03-28,ICN,MR,DN,7,0
2022-03-28,ICN,MR,LN,16,0
2022-03-28,ICN,PR,BK,260,64
2022-03-28,ICN,PR,DN,73,0
2022-03-28,ICN,PR,LN,136,4
2022-03-29,ICN,FR,BK,6,0
2022-03-29,ICN,FR,DN,3,0
2022-03-29,ICN,FR,LN,1,0
2022-03-29,ICN,MR,BK,18,0
2022-03-29,ICN,MR,DN,12,0
2022-03-29,ICN,MR,LN,12,0
2022-03-29,ICN,PR,BK,124,22
2022-03-29,ICN,PR,DN,122,37
2022-03-29,ICN,PR,LN,150,28
2022-03-30,ICN,FR,BK,4,0
2022-03-30,ICN,FR,DN,3,0
2022-03-30,ICN,FR,LN,4,0
2022-03-30,ICN,MR,BK,36,0
2022-03-30,ICN,MR,DN,13,0
2022-03-30,ICN,MR,LN,21,0
2022-03-30,ICN,PR,BK,300,31
2022-03-30,ICN,PR,DN,116,1
2022-03-30,ICN,PR,LN,92,0
2022-03-31,ICN,FR,BK,4,0
2022-03-31,ICN,FR,DN,5,0
2022-03-31,ICN,FR,LN,1,0
2022-03-31,ICN,MR,BK,38,0
2022-03-31,ICN,MR,DN,13,0
2022-03-31,ICN,MR,LN,16,3
2022-03-31,ICN,PR,BK,195,61
2022-03-31,ICN,PR,DN,87,29
2022-03-31,ICN,PR,LN,166,42
2022-04-01,ICN,FR,BK,2,0
2022-04-01,ICN,FR,DN,1,0
2022-04-01,ICN,FR,LN,4,0
2022-04-01,ICN,MR,BK,36,0
2022-04-01,ICN,MR,DN,8,2
2022-04-01,ICN,MR,LN,34,2
2022-04-01,ICN,PR,BK,183,18
2022-04-01,ICN,PR,DN,99,3
2022-04-01,ICN,PR,LN,203,23
2022-04-02,ICN,FR,BK,7,0
2022-04-02,ICN,FR,DN,6,0
2022-04-02,ICN,FR,LN,1,0
2022-04-02,ICN,MR,BK,46,0
2022-04-02,ICN,MR,DN,15,0
2022-04-02,ICN,MR,LN,21,0
2022-04-02,ICN,PR,BK,290,35
2022-04-02,ICN,PR,DN,159,33
2022-04-02,ICN,PR,LN,194,3
2022-04-03,ICN,FR,BK,6,0
2022-04-03,ICN,FR,DN,2,0
2022-04-03,ICN,FR,LN,2,0
2022-04-03,ICN,MR,BK,40,1
2022-04-03,ICN,MR,DN,12,0
2022-04-03,ICN,MR,LN,32,0
2022-04-03,ICN,PR,BK,256,31
2022-04-03,ICN,PR,DN,102,21
2022-04-03,ICN,PR,LN,268,19
2022-04-04,ICN,FR,BK,4,0
2022-04-04,ICN,FR,DN,2,0
2022-04-04,ICN,FR,LN,4,0
2022-04-04,ICN,MR,BK,40,2
2022-04-04,ICN,MR,DN,10,0
2022-04-04,ICN,MR,LN,18,0
2022-04-04,ICN,PR,BK,235,65
2022-04-04,ICN,PR,DN,82,0
2022-04-04,ICN,PR,LN,163,3
2022-04-05,ICN,FR,BK,5,0
2022-04-05,ICN,FR,DN,1,0
2022-04-05,ICN,FR,LN,1,0
2022-04-05,ICN,MR,BK,15,2
2022-04-05,ICN,MR,DN,13,0
2022-04-05,ICN,MR,LN,24,0
2022-04-05,ICN,PR,BK,132,21
2022-04-05,ICN,PR,DN,106,28
2022-04-05,ICN,PR,LN,189,13
2022-04-06,ICN,FR,BK,3,0
2022-04-06,ICN,FR,DN,5,0
2022-04-06,ICN,FR,LN,3,0
2022-04-06,ICN,MR,BK,45,0
2022-04-06,ICN,MR,DN,11,0
2022-04-06,ICN,MR,LN,14,0
2022-04-06,ICN,PR,BK,290,29
2022-04-06,ICN,PR,DN,145,1
2022-04-06,ICN,PR,LN,142,2
2022-04-07,ICN,FR,BK,4,0
2022-04-07,ICN,MR,BK,14,4
2022-04-07,ICN,MR,DN,18,0
2022-04-07,ICN,MR,LN,21,0
2022-04-07,ICN,PR,BK,199,97
2022-04-07,ICN,PR,DN,143,36
2022-04-07,ICN,PR,LN,171,26
2022-04-08,ICN,FR,BK,7,0
2022-04-08,ICN,FR,DN,2,0
2022-04-08,ICN,FR,LN,7,0
2022-04-08,ICN,MR,BK,32,0
2022-04-08,ICN,MR,DN,12,10
2022-04-08,ICN,MR,LN,25,0
2022-04-08,ICN,PR,BK,253,12
2022-04-08,ICN,PR,DN,141,20
2022-04-08,ICN,PR,LN,179,17
2022-04-09,ICN,FR,BK,5,0
2022-04-09,ICN,FR,DN,4,0
2022-04-09,ICN,FR,LN,4,0
